Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,116.699997,118.233330,107.416664,107.849998,64.276642,13569474
2014-01-08,108.050003,111.166664,105.349998,109.400002,65.200409,17085834
2014-01-15,108.849998,114.949997,108.400002,112.433334,67.008217,16838733
2014-01-22,112.400002,116.566666,110.616669,114.066666,67.981674,18968238
2014-01-29,115.183334,122.000000,113.216667,118.433334,70.584114,21320280
2014-02-05,117.500000,120.599998,115.300003,119.883331,71.448273,11637534
2014-02-12,120.750000,123.599998,116.616669,118.333336,70.524513,14554062
2014-02-19,118.366669,124.933334,114.066666,123.949997,73.871956,12058071
2014-02-26,124.300003,128.333328,122.716667,126.716667,75.520828,15938745
2014-03-05,127.333336,141.166672,126.233330,138.216660,82.374619,21748671
2014-03-12,138.216660,152.933334,136.350006,149.766663,89.258232,39094509
2014-03-19,149.666672,153.333328,142.000000,148.516663,88.513237,23353548
2014-03-26,148.783340,156.449997,146.983337,148.966660,88.781425,24631818
2014-04-02,148.583328,153.666672,143.883331,146.033340,87.033226,25631043
2014-04-09,147.300003,152.533340,145.000000,148.566666,88.543037,17700750
2014-04-16,147.066666,162.333328,144.250000,160.933334,95.913353,21593268
2014-04-23,161.666672,164.566666,150.466660,153.483337,91.473282,19665330
2014-04-30,154.333328,158.333328,147.399994,155.833328,92.873848,16164498
2014-05-07,158.300003,175.633331,152.883331,169.800003,101.197723,24808674
2014-05-14,169.866669,196.333328,168.100006,186.250000,111.001640,23666766
2014-05-21,186.500000,193.216660,178.716660,184.699997,110.077850,25494738
2014-05-28,184.366669,192.583328,172.283340,191.216660,113.961670,23726448
2014-06-04,191.666672,216.666672,188.833328,204.683334,121.987572,34968816
2014-06-11,206.550003,208.133331,185.000000,203.416672,121.232620,30726186
2014-06-18,201.366669,206.433334,179.666672,194.250000,115.769470,52209903
2014-06-25,195.000000,203.433334,185.066666,196.533340,117.130310,31752339
2014-07-02,198.949997,204.000000,188.933334,190.449997,113.504723,24766071
2014-07-09,192.666672,201.666672,185.500000,194.016663,115.630424,26169306
2014-07-16,194.899994,197.933334,191.866669,194.250000,115.769470,13362915
2014-07-23,194.966660,204.333328,189.750000,191.583328,114.180199,14853624
2014-07-30,192.300003,202.633331,190.000000,197.616669,117.775955,19951779
2014-08-06,197.600006,200.833328,186.833328,196.899994,117.348801,16605948
2014-08-13,198.833328,227.000000,197.883331,224.683334,133.907196,31411905
2014-08-20,225.866669,231.133331,216.000000,221.566666,132.049713,27734592
2014-08-27,222.633331,237.233337,221.833328,234.550003,139.787537,24174030
2014-09-03,240.333328,240.949997,227.966660,230.883331,137.602295,21087240
2014-09-10,229.266663,230.866669,215.500000,216.666672,132.339951,19485957
2014-09-17,217.416672,225.100006,209.416672,216.983337,132.533356,17846625
2014-09-24,216.866669,219.966660,199.116669,218.466660,133.439362,21940893
2014-10-01,220.016663,221.583328,214.783340,216.850006,132.451935,6362766
2014-10-08,217.000000,228.100006,216.783340,218.766663,133.622604,21694797
2014-10-15,218.766663,238.350006,218.766663,229.266663,140.035995,22869576
2014-10-22,230.666672,234.666672,226.149994,233.949997,142.896576,9798591
2014-10-29,235.000000,244.300003,230.750000,241.350006,147.416534,17861598
2014-11-05,243.283340,259.000000,243.000000,255.633331,156.140778,24772575
2014-11-12,257.000000,258.666656,237.699997,239.966660,146.571548,26082708
2014-11-19,241.633331,246.250000,235.600006,236.633331,144.535568,16759704
2014-11-26,238.333328,261.666656,235.016663,237.516663,145.075104,49023498
2014-12-03,238.683334,243.933334,222.333328,224.449997,137.093979,22511070
2014-12-10,223.266663,226.666672,208.333328,215.816666,131.820740,28071264
2014-12-17,215.083328,222.333328,211.683334,216.933334,132.502823,15763926
2014-12-24,216.083328,220.566666,209.916672,216.149994,132.024338,14187942
2014-12-31,215.666672,219.166672,210.000000,213.050003,130.130875,16024524
2015-01-07,212.333328,230.333328,212.333328,223.183334,136.320343,22307847
2015-01-14,225.316666,225.316666,214.233337,215.883331,131.861481,18669186
2015-01-21,216.000000,231.616669,214.533340,230.683334,140.901321,15391119
2015-01-28,229.616669,255.766663,228.333328,242.466660,148.098541,32768322
2015-02-04,241.666672,257.600006,229.666672,232.766663,142.173813,30904488
2015-02-11,234.133331,252.416672,231.000000,241.949997,147.782990,21548055
2015-02-18,242.500000,253.283340,240.333328,252.433334,154.186188,14041194
2015-02-25,252.666672,262.166656,243.433334,260.266663,158.970779,25674252
2015-03-04,261.166656,263.266663,251.466660,254.733337,155.591049,19006173
2015-03-11,254.733337,257.266663,242.350006,250.216660,152.832275,10989054
2015-03-18,249.800003,260.666656,237.699997,246.933334,150.826813,17762085
2015-03-25,246.666672,271.966675,243.983337,270.266663,165.078796,29262744
2015-04-01,270.316681,272.666656,263.666656,265.233337,162.004440,8425302
2015-04-08,264.399994,278.333344,263.583344,272.799988,166.626129,17038245
2015-04-15,271.383331,274.533325,263.833344,266.383331,162.706863,19271868
2015-04-22,267.866669,271.850006,240.133331,255.050003,155.784439,19578480
2015-04-29,254.466660,264.133331,249.083328,259.100006,158.258179,15117933
2015-05-06,256.766663,257.000000,240.116669,241.966660,147.793152,17351796
2015-05-13,243.300003,265.416656,234.533340,261.433319,159.683411,16865154
2015-05-20,263.333344,268.666656,256.766663,260.583344,159.164230,9550644
2015-05-27,260.966675,290.466675,258.566681,282.250000,172.398209,25607616
2015-06-03,282.399994,292.116669,277.566681,283.133331,172.937744,17111034
2015-06-10,282.700012,287.333344,269.500000,273.500000,167.053741,19383279
2015-06-17,273.333344,288.333344,267.666656,286.950012,175.269012,21540969
2015-06-24,287.333344,294.649994,281.666656,293.116669,179.035538,22854870
2015-07-01,295.000000,314.416656,293.666656,310.783325,189.826340,28385748
2015-07-08,310.750000,317.549988,287.750000,308.983337,188.726929,40578534
2015-07-15,309.666656,323.166656,304.033325,317.399994,193.867828,20895606
2015-07-22,317.000000,329.000000,314.049988,314.983337,192.391708,20116254
2015-07-29,316.333344,319.833344,301.500000,311.183319,190.070709,24534252
2015-08-05,313.266663,326.516663,304.750000,308.416656,188.380783,22969983
2015-08-12,309.600006,310.333344,285.933319,298.816681,182.517120,32089653
2015-08-19,300.983337,306.299988,267.633331,287.583344,175.655792,34325844
2015-08-26,288.333344,295.666656,277.333344,287.783325,175.777954,27635763
2015-09-02,291.633331,291.966675,270.533325,273.750000,171.592697,19798365
2015-09-09,278.000000,297.466675,272.566681,293.200012,183.784439,23687331
2015-09-16,293.833344,295.833344,284.350006,287.133331,179.981705,13293417
2015-09-23,287.000000,299.649994,281.066681,282.600006,177.140091,12123651
2015-09-30,283.366669,294.666656,281.666656,291.883331,182.959091,15855231
2015-10-07,291.666656,293.700012,279.083344,287.833344,180.420471,17038527
2015-10-14,289.633331,308.533325,286.750000,304.149994,190.648148,17896617
2015-10-21,304.000000,306.116669,298.666656,304.883331,191.107819,12681054
2015-10-28,306.333344,307.133331,287.183319,292.233337,183.178467,19691886
2015-11-04,292.833344,303.750000,290.666656,292.283325,183.209778,16382661
2015-11-11,292.283325,304.133331,290.683319,292.083344,183.084473,10623942
2015-11-18,292.000000,308.016663,291.000000,302.466675,189.593002,12802014
2015-11-25,302.466675,311.299988,296.850006,310.899994,194.879227,13108323
2015-12-02,311.666656,315.633331,301.333344,304.000000,190.554138,15575154
2015-12-09,304.000000,305.200012,289.083344,296.549988,185.884277,11758347
2015-12-16,300.000000,305.666656,297.366669,300.899994,188.610977,10605174
2015-12-23,301.666656,305.299988,299.433319,300.866669,188.590057,7687968
2015-12-30,300.866669,302.600006,291.666656,300.883331,188.600479,16495113
2016-01-06,302.466675,306.500000,293.283325,296.716675,185.988754,15143787
2016-01-13,298.966675,315.666656,289.333344,298.600006,187.169281,23846913
2016-01-20,297.666656,300.600006,288.500000,292.633331,183.429214,14805852
2016-01-27,292.933319,302.166656,281.866669,283.433319,177.662445,22338414
2016-02-03,281.883331,285.799988,272.233337,274.966675,174.838455,19016220
2016-02-10,276.250000,280.633331,243.949997,250.333328,159.175247,23236014
2016-02-17,253.000000,266.583344,243.716660,245.350006,156.006592,25541178
2016-02-24,247.166672,266.616669,246.350006,264.566681,168.225571,49289637
2016-03-02,266.333344,278.283325,257.100006,273.633331,173.990646,17009790
2016-03-09,271.166656,274.000000,262.766663,270.299988,172.639282,20741250
2016-03-16,273.899994,295.933319,271.700012,290.233337,185.370636,31828317
2016-03-23,291.633331,296.450012,287.850006,291.333344,186.073196,13585548
2016-03-30,292.783325,307.299988,290.683319,296.799988,189.564728,26261748
2016-04-06,299.000000,313.266663,292.850006,306.950012,196.047470,19680696
2016-04-13,308.333344,326.566681,305.333344,323.299988,206.490143,9243060
2016-04-20,322.683319,328.316681,317.016663,325.266663,207.746201,14084646
2016-04-27,323.666656,331.583344,317.066681,317.966675,203.083786,11536305
2016-05-04,315.750000,320.666656,308.366669,309.116669,197.431335,13826763
2016-05-11,306.183319,316.183319,302.833344,315.100006,201.252838,11914767
2016-05-18,314.033325,319.366669,296.866669,298.649994,190.746292,15134172
2016-05-25,301.500000,341.566681,293.716675,326.833344,208.746887,34572606
2016-06-01,331.666656,344.649994,324.466675,325.416656,207.842026,20499732
2016-06-08,324.083344,339.000000,323.049988,330.383331,214.187347,16520145
2016-06-15,331.750000,340.000000,331.350006,336.183319,217.947495,12512796
2016-06-22,336.000000,351.366669,332.033325,350.566681,227.272202,15691560
2016-06-29,351.633331,372.600006,347.766663,365.983337,237.266830,23696835
2016-07-06,365.983337,385.333344,363.166656,373.516663,242.150696,36558066
2016-07-13,373.266663,382.666656,362.399994,381.433319,247.283020,18531433
2016-07-20,380.000000,401.233337,379.033325,392.233337,254.284714,18393721
2016-07-27,392.433319,402.333344,383.366669,386.233337,250.394913,19666020
2016-08-03,386.666656,411.799988,372.000000,397.100006,257.439789,31764499
2016-08-10,398.366669,403.000000,383.299988,397.600006,257.763885,21974498
2016-08-17,397.333344,403.600006,381.000000,384.066681,248.990204,21218478
