Date,Open,High,Low,Close,Adj Close,Volume
2017-04-19,39.200001,40.334999,38.630001,40.230000,38.513550,9367800
2017-04-26,40.610001,40.845001,39.650002,40.695000,38.958714,10773400
2017-05-03,40.520000,41.529999,40.375000,41.509998,39.738937,7960600
2017-05-10,41.404999,43.049999,41.404999,42.830002,41.002621,5759800
2017-05-17,42.674999,42.959999,41.320000,41.939999,40.150589,6924000
2017-05-24,41.994999,43.595001,41.930000,43.424999,41.572235,4789000
2017-05-31,43.689999,44.169998,43.509998,44.125000,42.242371,5363200
2017-06-07,44.160000,44.709999,43.320000,44.544998,42.644447,7427000
2017-06-14,44.459999,44.919998,44.099998,44.514999,42.615730,9294000
2017-06-21,44.779999,44.779999,43.294998,43.450001,41.596165,10835800
2017-06-28,43.525002,44.185001,42.779999,43.959999,42.331150,6014800
2017-07-05,43.764999,44.384998,43.549999,44.205002,42.567078,5487400
2017-07-12,44.435001,45.560001,44.355000,45.389999,43.708164,4169200
2017-07-19,45.615002,47.430000,45.330002,47.430000,45.672573,5610200
2017-07-26,47.450001,49.884998,47.439999,49.500000,47.665874,6101200
2017-08-02,49.290001,49.669998,48.035000,48.139999,46.356266,6815800
2017-08-09,48.000000,48.625000,46.419998,47.820000,46.048122,7403800
2017-08-16,48.000000,48.255001,47.044998,47.959999,46.182941,5504000
2017-08-23,48.000000,48.250000,47.395000,47.785000,46.014423,3624000
2017-08-30,47.965000,48.990002,46.755001,47.049999,45.306652,5097600
2017-09-06,47.575001,50.020000,47.345001,49.645000,47.805504,4120200
2017-09-13,49.689999,50.130001,49.095001,49.980000,48.128086,4900800
2017-09-20,49.970001,50.005001,46.720001,47.285000,45.532948,5843000
2017-09-27,46.924999,48.200001,46.040001,47.215000,45.465542,6539000
2017-10-04,47.334999,47.395000,46.230000,46.799999,45.065918,5812800
2017-10-11,46.744999,49.645000,46.650002,47.299999,45.547394,7187200
2017-10-18,48.060001,48.250000,46.884998,47.360001,45.605171,7339600
2017-10-25,46.240002,46.740002,44.535000,46.150002,44.440006,12202600
2017-11-01,46.505001,47.945000,46.325001,47.314999,45.561832,4897600
2017-11-08,47.660000,48.060001,46.205002,46.480000,44.757774,4155000
2017-11-15,46.389999,48.845001,46.264999,48.340000,46.548855,4394000
2017-11-22,48.549999,49.290001,48.549999,49.025002,47.208477,2861800
2017-11-29,49.115002,49.404999,46.904999,47.095001,45.349991,5207600
2017-12-06,47.000000,48.720001,46.345001,48.705002,46.900337,6629000
2017-12-13,48.634998,50.240002,47.665001,49.810001,47.964390,5375800
2017-12-20,49.959999,50.630001,49.540001,50.264999,48.402531,3409600
2017-12-27,49.865002,51.384998,49.680000,51.165001,49.269180,3380600
2018-01-03,50.994999,51.150002,50.139999,50.985001,49.095856,6256600
2018-01-10,50.799999,52.294998,50.400002,51.865002,49.943245,4311000
2018-01-17,51.990002,54.205002,51.709999,53.724998,51.734325,8277600
2018-01-24,54.134998,54.840000,53.014999,53.555000,51.570629,6125800
2018-01-31,54.095001,55.384998,49.549999,50.375000,48.508461,11009800
2018-02-07,50.174999,51.119999,48.134998,50.680000,48.802155,6360000
2018-02-14,50.599998,51.279999,49.369999,49.755001,47.911430,4073400
2018-02-21,49.660000,50.575001,48.415001,49.279999,47.454029,5828600
2018-02-28,49.314999,49.465000,48.220001,48.674999,46.871441,5497600
2018-03-07,48.450001,49.435001,47.525002,48.884998,47.073662,7725400
2018-03-14,49.064999,50.055000,48.279999,48.509998,46.712555,6247600
2018-03-21,48.715000,49.630001,48.000000,48.500000,46.702927,7831600
2018-03-28,48.500000,50.415001,48.294998,49.294998,47.468472,6678400
2018-04-04,48.625000,50.564999,48.424999,48.980000,47.165142,11913800
2018-04-11,48.880001,49.645000,48.529999,49.410000,47.579208,7960200
2018-04-18,49.400002,49.570000,47.430000,47.900002,46.125164,7483400
2018-04-25,47.680000,48.369999,46.735001,47.985001,46.207012,5505200
2018-05-02,48.375000,49.020000,47.279999,47.345001,45.590729,8288400
2018-05-09,47.715000,50.360001,47.384998,49.744999,47.901798,12792400
2018-05-16,49.599998,49.674999,47.895000,48.029999,46.250340,7043200
2018-05-23,47.630001,48.865002,47.055000,48.410000,46.616261,5665200
2018-05-30,48.985001,53.320000,48.924999,51.590000,49.678432,14062000
2018-06-06,51.724998,52.535000,50.884998,52.325001,50.658966,4391800
2018-06-13,51.650002,52.500000,50.500000,51.720001,50.073231,6116000
2018-06-20,52.145000,53.544998,51.615002,52.805000,51.123684,4803600
2018-06-27,53.009998,53.445000,51.654999,52.264999,50.600876,4957200
2018-07-04,52.799999,54.435001,52.419998,54.375000,52.643692,3636400
2018-07-11,54.160000,56.049999,54.090000,55.445000,53.679626,5268200
2018-07-18,55.445000,55.985001,54.049999,54.365002,52.634014,4844800
2018-07-25,54.485001,55.119999,51.564999,51.669998,50.024818,11506400
2018-08-01,52.005001,52.224998,51.320000,51.910000,50.257179,9717600
2018-08-08,52.029999,52.404999,49.904999,49.994999,48.403152,8600400
2018-08-15,49.849998,50.935001,49.340000,50.480000,48.872711,5708800
2018-08-22,50.494999,50.845001,49.549999,50.544998,48.935642,4069200
2018-08-29,50.285000,50.750000,49.349998,49.805000,48.219200,4321000
2018-09-05,49.450001,49.500000,46.985001,47.509998,45.997272,6830000
2018-09-12,48.000000,48.564999,46.564999,46.639999,45.154976,5546000
2018-09-19,46.590000,47.735001,45.314999,46.169998,44.699940,12126200
2018-09-26,46.294998,47.660000,46.244999,46.705002,45.217911,8672400
2018-10-03,46.740002,46.904999,43.865002,43.919998,42.521580,8542600
2018-10-10,44.400002,45.544998,42.715000,45.349998,43.906048,10918600
2018-10-17,44.945000,45.990002,43.615002,45.840000,44.380447,8725600
2018-10-24,45.665001,46.000000,43.639999,43.910000,42.511898,7508600
2018-10-31,44.040001,46.029999,44.040001,45.455002,44.007706,10015000
2018-11-07,45.939999,46.380001,44.334999,46.070000,44.603127,7312200
2018-11-14,46.770000,48.189999,46.349998,47.400002,45.890778,7165000
2018-11-21,48.119999,49.040001,47.770000,48.619999,47.071930,4418800
2018-11-28,49.125000,51.250000,49.084999,49.645000,48.064297,8499000
2018-12-05,49.564999,51.005001,47.029999,47.779999,46.258675,9601800
2018-12-12,48.950001,51.544998,48.849998,51.294998,49.661762,10484000
2018-12-19,51.325001,52.250000,49.825001,50.099998,48.504810,6372000
2018-12-26,50.514999,52.005001,50.380001,51.794998,50.145840,5034400
2019-01-02,51.384998,52.049999,50.794998,51.904999,50.252338,5688200
2019-01-09,51.855000,51.915001,50.404999,51.134998,49.506855,5713200
2019-01-16,51.020000,51.709999,50.665001,50.959999,49.337429,5279400
2019-01-23,50.849998,50.930000,48.040001,48.250000,46.713715,9454600
2019-01-30,48.205002,49.994999,47.250000,49.919998,48.330536,7988000
2019-02-06,49.985001,51.049999,49.764999,50.994999,49.371311,5564600
2019-02-13,50.865002,50.865002,49.029999,49.169998,47.604420,6423000
2019-02-20,49.665001,51.209999,49.570000,50.410000,48.804935,5856000
2019-02-27,49.970001,51.330002,49.549999,51.189999,49.560101,6698200
2019-03-06,51.154999,54.115002,50.810001,53.955002,52.237068,8709000
2019-03-13,54.549999,56.945000,54.500000,56.250000,54.459000,6990000
2019-03-20,56.950001,57.580002,55.945000,57.474998,55.644985,6341200
2019-03-27,57.125000,58.125000,56.555000,57.794998,55.954800,6007800
2019-04-03,57.895000,58.029999,56.485001,57.029999,55.214161,5311600
2019-04-10,56.314999,57.820000,55.900002,57.715000,55.877346,5258400
2019-04-17,57.939999,58.055000,56.514999,57.084999,55.267403,4925800
2019-04-24,57.310001,58.115002,56.759998,57.325001,55.499763,6921200
2019-05-01,57.605000,60.320000,57.369999,58.680000,56.811623,6436200
2019-05-08,58.419998,58.775002,57.125000,58.084999,56.235565,5145800
2019-05-15,57.930000,62.275002,57.365002,61.500000,59.541832,10982600
2019-05-22,61.500000,62.139999,59.500000,62.009998,60.035595,6599200
2019-05-29,61.779999,63.654999,61.215000,63.630001,61.604015,6606200
2019-06-05,63.869999,65.195000,62.939999,65.080002,63.007843,7354000
2019-06-12,64.830002,64.855003,63.299999,63.404999,61.386173,5772200
2019-06-19,63.279999,64.385002,62.785000,63.770000,61.739555,5606800
2019-06-26,64.125000,65.889999,63.750000,65.650002,63.885136,6315400
2019-07-03,65.449997,65.870003,62.025002,62.209999,60.537621,5510800
2019-07-10,62.750000,64.135002,62.544998,62.625000,60.941460,6031200
2019-07-17,62.724998,63.674999,57.099998,57.654999,56.105064,11487000
2019-07-24,57.974998,58.895000,56.825001,56.950001,55.419022,8098200
2019-07-31,57.195000,58.105000,54.564999,55.895000,54.392387,8372200
2019-08-07,55.334999,57.285000,55.060001,55.549999,54.160316,9198600
2019-08-14,55.430000,55.445000,54.419998,54.695000,53.326710,6459200
2019-08-21,55.000000,55.000000,52.645000,54.000000,52.649094,16283600
2019-08-28,53.834999,54.235001,52.474998,52.505001,51.191494,5430200
2019-09-04,53.459999,53.459999,51.470001,51.865002,50.567505,14438800
2019-09-11,52.240002,53.160000,51.275002,51.930000,50.630878,9660200
2019-09-18,51.500000,59.285000,51.025002,57.910000,56.461281,17112000
2019-09-25,57.500000,59.750000,56.639999,57.419998,55.983536,13959100
2019-10-02,56.770000,57.639999,54.660000,55.930000,54.530811,11167300
2019-10-09,56.799999,57.259998,55.360001,57.029999,55.603294,6540300
2019-10-16,56.919998,59.400002,56.540001,58.779999,57.309517,7041500
2019-10-23,58.900002,60.970001,58.820000,60.750000,59.230232,9058200
2019-10-30,60.750000,61.950001,60.480000,60.990002,59.464230,8460500
2019-11-06,61.320000,63.009998,60.860001,61.570000,60.029720,4726800
2019-11-13,61.299999,62.480000,61.070000,61.419998,59.883469,5499000
2019-11-20,61.240002,62.770000,61.240002,62.730000,61.160698,6121000
2019-11-27,62.720001,63.470001,61.209999,61.610001,60.068718,3936400
2019-12-04,61.869999,63.220001,61.560001,62.980000,61.404446,6275000
2019-12-11,62.980000,64.500000,62.529999,64.370003,62.759674,6456700
2019-12-18,65.000000,65.379997,63.279999,63.779999,62.184433,4843400
2019-12-25,62.990002,63.700001,62.730000,63.369999,61.784687,2931500
2020-01-01,63.860001,64.190002,60.369999,60.689999,59.171734,6158800
2020-01-08,60.709999,63.230000,60.700001,62.810001,61.238697,7159900
2020-01-15,62.919998,63.139999,58.970001,59.090000,57.611759,6523000
2020-01-22,59.590000,59.980000,57.470001,58.000000,56.549026,8053900
2020-01-29,58.540001,59.439999,56.939999,58.950001,57.475262,9641300
2020-02-05,59.779999,60.330002,58.650002,59.540001,58.050503,5552800
2020-02-12,59.970001,60.139999,57.840000,58.750000,57.280266,4312100
2020-02-19,58.970001,59.020000,55.700001,55.720001,54.326069,7845900
2020-02-26,56.110001,56.759998,53.270000,53.720001,52.376102,14936300
2020-03-04,53.049999,53.279999,48.000000,50.689999,49.421898,18640900
2020-03-11,49.799999,50.360001,42.889999,46.740002,45.570717,18737100
2020-03-18,40.950001,41.919998,29.500000,32.990002,32.164700,42743400
2020-03-25,34.880001,41.580002,34.529999,38.459999,37.497856,22751600
2020-04-01,36.540001,39.450001,33.860001,37.020000,36.093880,17373600
2020-04-08,38.209999,41.669998,37.279999,41.000000,39.974316,8919900
2020-04-15,38.439999,42.330002,36.939999,38.970001,37.995098,15979300
2020-04-22,40.930000,42.369999,39.700001,40.840000,39.818317,10930500
2020-04-29,43.650002,44.919998,39.849998,40.759998,39.740314,10161300
2020-05-06,41.570000,41.750000,38.450001,40.380001,39.369823,18064500
2020-05-13,40.619999,40.619999,35.650002,35.869999,34.972649,30778700
2020-05-20,36.730000,38.099998,36.250000,37.599998,36.659370,10514000
2020-05-27,39.759998,44.680000,39.279999,44.599998,43.484249,19066600
2020-06-03,45.490002,47.650002,43.700001,43.869999,42.772511,16387500
2020-06-10,44.200001,44.380001,40.610001,42.720001,41.651283,12537500
2020-06-17,42.830002,46.230000,42.540001,45.430000,44.293488,9759500
2020-06-24,44.799999,46.000000,43.590000,45.459999,44.322739,9902900
2020-07-01,46.189999,49.439999,46.080002,47.919998,46.721191,8313400
2020-07-08,48.189999,48.860001,45.619999,46.299999,45.141724,8594700
2020-07-15,46.700001,52.150002,46.240002,52.049999,50.747875,9613300
2020-07-22,50.610001,51.060001,47.930000,48.500000,47.286690,10178800
2020-07-29,47.759998,48.709999,45.400002,46.310001,45.151474,12411000
2020-08-05,46.450001,47.770000,45.910000,47.040001,45.863213,6976100
2020-08-12,47.709999,47.830002,45.560001,47.570000,46.379955,7154500
2020-08-19,47.099998,50.200001,46.689999,50.090000,48.836910,5458000
2020-08-26,50.189999,51.410000,49.049999,51.270000,49.987392,6578200
2020-09-02,51.189999,51.919998,49.310001,49.470001,48.232426,5329400
2020-09-09,49.730000,50.270000,48.490002,49.490002,48.251923,5387800
2020-09-16,49.750000,50.599998,47.459999,48.270000,47.062443,5502500
2020-09-23,48.470001,49.290001,46.619999,48.959999,47.735176,5765400
2020-09-30,49.590000,54.110001,49.209999,53.290001,51.956856,6571400
2020-10-07,54.049999,56.680000,53.849998,55.709999,54.316319,6124600
2020-10-14,56.099998,59.419998,54.349998,58.900002,57.426514,8318000
2020-10-21,59.119999,60.380001,58.770000,59.900002,58.401497,8209900
2020-10-28,58.849998,60.560001,56.860001,60.150002,58.645245,10292900
2020-11-04,60.580002,68.019997,60.380001,67.320000,65.635864,8190400
2020-11-11,66.760002,69.470001,64.930000,68.680000,66.961853,7320100
2020-11-18,69.290001,70.000000,66.190002,69.589996,67.849083,7638900
2020-11-25,67.919998,70.750000,67.349998,70.230003,68.473068,5457100
2020-12-02,69.330002,69.940002,67.070000,67.379997,65.694374,7096400
2020-12-09,68.790001,68.900002,65.849998,68.790001,67.069099,8486500
2020-12-16,68.820000,70.949997,67.379997,68.419998,66.708351,7436700
2020-12-23,68.870003,71.400002,68.800003,70.720001,68.950813,2309400
2020-12-30,71.279999,72.440002,69.599998,71.540001,69.750298,3795400
2021-01-06,71.489998,74.900002,70.580002,74.809998,72.938492,5468400
2021-01-13,74.279999,76.120003,73.589996,74.910004,73.036003,6500600
2021-01-20,74.790001,75.290001,71.930000,72.800003,70.978783,6539300
2021-01-27,70.720001,81.680000,68.790001,80.080002,78.076660,13848300
2021-02-03,79.930000,82.620003,79.169998,81.470001,79.431885,6249300
2021-02-10,81.529999,84.699997,80.199997,83.070000,80.991859,5404100
2021-02-17,81.839996,83.070000,78.400002,79.870003,77.871910,6373500
2021-02-24,82.150002,83.599998,77.459999,82.800003,80.728615,7240900
2021-03-03,83.820000,83.930000,80.010002,83.260002,81.177101,8136300
2021-03-10,82.430000,84.000000,79.550003,82.330002,80.270370,5785700
2021-03-17,80.239998,80.279999,76.989998,79.169998,77.189423,8029300
2021-03-24,79.000000,81.220001,76.739998,80.900002,78.876137,5359600
2021-03-31,78.680000,78.769997,75.150002,75.430000,73.542984,6882900
2021-04-07,75.389999,75.400002,68.809998,69.209999,67.478592,9208300
2021-04-14,70.389999,72.010002,68.000000,68.540001,66.825348,12350100
2021-04-21,68.199997,72.839996,67.730003,72.099998,70.296295,8283000
2021-04-28,72.760002,74.639999,68.500000,69.190002,67.459099,9402100
2021-05-05,70.620003,72.059998,68.599998,69.199997,67.468834,7595100
2021-05-12,68.900002,74.589996,68.360001,73.989998,72.139008,5763300
2021-05-19,73.099998,77.169998,72.349998,73.010002,71.183533,8028300
2021-05-26,73.639999,76.930000,73.199997,76.029999,74.127975,3996900
