Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,156.000000,161.500000,153.009995,155.404999,149.794449,1404850
2014-01-08,156.074997,157.179993,153.699997,155.304993,149.698029,894050
2014-01-15,155.399994,160.399994,153.199997,159.684998,153.919907,1391780
2014-01-22,160.100006,161.000000,147.199997,153.574997,148.030472,756230
2014-01-29,154.500000,155.865005,147.500000,148.130005,142.782059,771570
2014-02-05,148.940002,151.994995,146.000000,146.559998,141.268753,261610
2014-02-12,148.000000,157.800003,146.100006,155.744995,150.122162,1238450
2014-02-19,155.104996,155.600006,149.320007,155.335007,149.726974,917190
2014-02-26,156.000000,159.399994,152.550003,158.509995,152.787323,1845000
2014-03-05,158.500000,171.304993,155.000000,169.470001,163.351654,2176720
2014-03-12,169.600006,172.500000,163.000000,167.020004,160.990082,452270
2014-03-19,165.035004,169.580002,164.580002,166.039993,160.045456,2105020
2014-03-26,168.475006,182.479996,165.000000,177.744995,171.327866,2519670
2014-04-02,180.000000,180.000000,166.160004,176.789993,170.407364,979710
2014-04-09,176.500000,181.600006,174.404999,175.774994,169.429031,2399600
2014-04-16,176.404999,179.990005,175.440002,176.514999,170.142319,4142640
2014-04-23,176.604996,187.889999,176.600006,187.255005,180.494568,1212660
2014-04-30,186.899994,189.800003,182.800003,187.910004,181.125900,1452960
2014-05-07,186.029999,192.195007,183.110001,187.985001,181.198196,2674790
2014-05-14,187.994995,190.000000,170.500000,178.024994,171.597763,4031560
2014-05-21,181.395004,209.000000,178.779999,197.830002,190.687790,3157500
2014-05-28,201.479996,223.000000,191.500000,211.375000,203.743744,1514310
2014-06-04,214.899994,220.000000,206.000000,211.205002,203.579895,1934290
2014-06-11,211.585007,214.559998,190.565002,196.764999,189.661209,2872500
2014-06-18,198.500000,214.880005,196.764999,203.289993,195.950623,1384420
2014-06-25,204.500000,206.199997,198.100006,200.964996,193.709564,1545030
2014-07-02,201.000000,236.794998,201.000000,214.375000,206.635437,2106880
2014-07-09,216.500000,228.000000,206.220001,219.654999,213.350418,1185060
2014-07-16,222.949997,224.494995,215.035004,223.125000,216.720810,1427760
2014-07-23,224.699997,232.050003,220.250000,222.630005,216.240021,1451410
2014-07-30,222.000000,226.000000,217.115005,220.669998,214.336288,1352190
2014-08-06,219.005005,229.500000,215.005005,227.679993,221.145065,2089240
2014-08-13,225.399994,230.800003,223.199997,227.259995,220.737137,944760
2014-08-20,229.649994,243.000000,227.304993,241.494995,234.563553,1723840
2014-08-27,242.000000,249.000000,240.050003,242.925003,235.952515,2235010
2014-09-03,242.699997,264.799988,240.100006,261.255005,253.756454,1289280
2014-09-10,262.190002,264.500000,254.729996,257.154999,249.774048,890020
2014-09-17,257.154999,271.989990,245.619995,264.535004,256.942230,936740
2014-09-24,267.140015,275.000000,249.199997,272.130005,264.319275,1298430
2014-10-01,272.100006,281.000000,265.399994,268.380005,260.676910,1124880
2014-10-08,270.079987,279.510010,267.054993,272.769989,264.940887,1559740
2014-10-15,272.769989,272.769989,253.794998,264.375000,256.786896,984220
2014-10-22,264.404999,288.385010,264.404999,281.665009,273.580566,690860
2014-10-29,281.184998,284.000000,271.815002,278.970001,270.962982,1702450
2014-11-05,283.100006,299.899994,277.005005,289.725006,281.409271,1252430
2014-11-12,289.799988,338.500000,289.799988,316.774994,307.682831,1278590
2014-11-19,319.799988,320.799988,295.510010,300.559998,291.933289,1104380
2014-11-26,303.184998,314.000000,297.600006,309.510010,300.626373,1041030
2014-12-03,310.785004,328.000000,305.000000,325.144989,315.812622,1326180
2014-12-10,325.144989,337.000000,314.000000,315.815002,306.750427,721020
2014-12-17,317.799988,351.500000,310.005005,348.359985,338.361267,1218050
2014-12-24,349.700012,351.899994,339.600006,345.915009,335.986450,430110
2014-12-31,345.899994,353.595001,339.220001,342.584991,332.752014,657050
2015-01-07,340.375000,351.880005,339.850006,348.299988,338.303070,639150
2015-01-14,349.984985,413.799988,347.769989,390.475006,379.267487,6493500
2015-01-21,393.070007,432.500000,380.010010,416.954987,404.987427,2271580
2015-01-28,421.399994,449.239990,401.010010,417.230011,405.254578,2978130
2015-02-04,419.984985,422.000000,396.500000,400.380005,388.888214,1276740
2015-02-11,404.799988,439.885010,400.554993,430.625000,418.265106,882050
2015-02-18,438.799988,438.799988,410.005005,412.035004,400.208710,1428430
2015-02-25,415.660004,447.700012,406.000000,432.989990,420.562225,1730500
2015-03-04,433.010010,439.899994,414.690002,418.250000,406.245270,743720
2015-03-11,420.200012,422.500000,399.299988,403.390015,391.811829,1595220
2015-03-18,404.010010,414.899994,390.114990,396.804993,385.415802,1626030
2015-03-25,395.125000,419.899994,392.100006,410.845001,399.052826,1192410
2015-04-01,415.799988,436.500000,406.220001,434.119995,421.659790,441210
2015-04-08,434.114990,469.899994,428.559998,445.375000,432.591766,1348750
2015-04-15,445.500000,460.505005,413.929993,437.339996,424.787384,2123340
2015-04-22,431.005005,439.899994,391.350006,400.779999,389.276733,1859960
2015-04-29,407.700012,439.500000,391.959991,429.015015,416.701324,1771420
2015-05-06,432.489990,445.000000,409.010010,434.149994,421.688904,753160
2015-05-13,435.595001,454.899994,431.100006,448.154999,435.292023,924410
2015-05-20,452.480011,460.000000,439.260010,448.329987,435.461945,2053460
2015-05-27,446.630005,458.899994,411.570007,428.470001,416.171997,3660840
2015-06-03,422.000000,461.899994,417.000000,458.234985,445.082611,1564550
2015-06-10,455.399994,477.200012,450.500000,470.015015,456.524536,1967630
2015-06-17,470.250000,544.900024,469.679993,531.909973,516.642944,4413840
2015-06-24,532.500000,549.900024,516.000000,544.340027,528.716248,3365020
