Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,11933.701172,12729.282227,11933.701172,12132.596680,12132.596680,83
2014-01-08,12132.596680,12928.176758,11933.701172,12530.386719,12530.386719,74
2014-01-15,12729.282227,13723.756836,12132.596680,13325.966797,13325.966797,64
2014-01-22,13325.966797,16707.181641,13325.966797,13922.652344,13922.652344,152
2014-01-29,13922.652344,14917.126953,12729.282227,13325.966797,13325.966797,69
2014-02-05,13723.756836,13922.652344,12928.176758,13325.966797,13325.966797,33
2014-02-12,13325.966797,13524.862305,12729.282227,13127.072266,13127.072266,32
2014-02-19,12928.176758,13723.756836,12928.176758,13524.862305,13524.862305,34
2014-02-26,13524.862305,13524.862305,12928.176758,13127.072266,13127.072266,43
2014-03-05,13127.072266,16309.392578,12928.176758,15116.022461,15116.022461,114
2014-03-12,15513.812500,15513.812500,13922.652344,13922.652344,13922.652344,32
2014-03-19,13922.652344,14320.442383,12928.176758,13325.966797,13325.966797,42
2014-03-26,13524.862305,14320.442383,12928.176758,13127.072266,13127.072266,39
2014-04-02,13524.862305,13524.862305,12729.282227,12928.176758,12928.176758,37
2014-04-09,12928.176758,13325.966797,11734.806641,11933.701172,11933.701172,41
2014-04-16,11933.701172,12928.176758,11734.806641,12331.492188,12331.492188,16
2014-04-23,12132.596680,12331.492188,11535.911133,11933.701172,11933.701172,26
2014-04-30,11933.701172,12928.176758,10939.226563,12132.596680,12132.596680,32
2014-05-07,11933.701172,13524.862305,11337.016602,12530.386719,12530.386719,29
2014-05-14,12530.386719,13325.966797,12530.386719,13127.072266,13127.072266,24
2014-05-21,12729.282227,13127.072266,12132.596680,12132.596680,12132.596680,27
2014-05-28,12331.492188,13524.862305,11933.701172,13325.966797,13325.966797,26
2014-06-04,12928.176758,13723.756836,12530.386719,13127.072266,13127.072266,28
2014-06-11,13325.966797,14917.126953,13127.072266,14519.336914,14519.336914,35
2014-06-18,14917.126953,17104.972656,14519.336914,15513.812500,15513.812500,116
2014-06-25,15314.916992,15712.707031,13922.652344,15314.916992,15314.916992,41
2014-07-02,15513.812500,17303.867188,14121.546875,16707.181641,16707.181641,62
2014-07-09,16707.181641,16707.181641,15712.707031,15712.707031,15712.707031,22
2014-07-16,15911.602539,16110.497070,14320.442383,15513.812500,15513.812500,22
2014-07-23,15116.022461,15911.602539,14320.442383,15116.022461,15116.022461,19
2014-07-30,14718.232422,15116.022461,14519.336914,14917.126953,14917.126953,16
2014-08-06,14917.126953,15314.916992,10939.226563,13524.862305,13524.862305,43
2014-08-13,13524.862305,13922.652344,12928.176758,13723.756836,13723.756836,16
2014-08-20,13723.756836,13723.756836,12928.176758,13127.072266,13127.072266,18
2014-08-27,12928.176758,13127.072266,12331.492188,12928.176758,12928.176758,33
2014-09-03,12928.176758,12928.176758,12132.596680,12530.386719,12530.386719,27
2014-09-10,12530.386719,13127.072266,11535.911133,11535.911133,11535.911133,54
2014-09-17,11734.806641,11734.806641,10342.541016,10342.541016,10342.541016,89
2014-09-24,10342.541016,11337.016602,10342.541016,11138.121094,11138.121094,54
2014-10-01,11138.121094,11535.911133,9348.066406,9745.856445,9745.856445,222
2014-10-08,9745.856445,9944.750977,8950.276367,9546.960938,9546.960938,147
2014-10-15,9546.960938,9944.750977,9348.066406,9546.960938,9546.960938,40
2014-10-22,9745.856445,9745.856445,9149.170898,9348.066406,9348.066406,53
2014-10-29,9546.960938,9745.856445,8950.276367,9149.170898,9149.170898,35
2014-11-05,9149.170898,9546.960938,8950.276367,9348.066406,9348.066406,32
2014-11-12,9149.170898,9546.960938,8950.276367,8950.276367,8950.276367,66
2014-11-19,8950.276367,9546.960938,8751.380859,9149.170898,9149.170898,45
2014-11-26,9149.170898,9944.750977,9149.170898,9745.856445,9745.856445,50
2014-12-03,9944.750977,10342.541016,9348.066406,9546.960938,9546.960938,68
2014-12-10,9745.856445,10143.646484,9149.170898,9546.960938,9546.960938,41
2014-12-17,9348.066406,9745.856445,9149.170898,9348.066406,9348.066406,24
2014-12-24,9149.170898,9546.960938,8950.276367,9348.066406,9348.066406,41
2014-12-31,9149.170898,9745.856445,9149.170898,9348.066406,9348.066406,50
2015-01-07,9348.066406,9745.856445,9149.170898,9546.960938,9546.960938,86
2015-01-14,9546.960938,9546.960938,9149.170898,9348.066406,9348.066406,54
2015-01-21,9546.960938,10342.541016,9149.170898,9944.750977,9944.750977,289
2015-01-28,9944.750977,10143.646484,9348.066406,9944.750977,9944.750977,108
2015-02-04,9745.856445,10143.646484,9745.856445,9944.750977,9944.750977,33
2015-02-11,9944.750977,10342.541016,9944.750977,10143.646484,10143.646484,51
2015-02-18,10143.646484,12928.176758,10143.646484,11535.911133,11535.911133,227
2015-02-25,11933.701172,13723.756836,11337.016602,13325.966797,13325.966797,180
2015-03-04,13325.966797,13325.966797,11337.016602,12331.492188,12331.492188,90
2015-03-11,12132.596680,12729.282227,11535.911133,11933.701172,11933.701172,46
2015-03-18,11933.701172,13524.862305,11734.806641,13325.966797,13325.966797,87
2015-03-25,13127.072266,14121.546875,12530.386719,14121.546875,14121.546875,97
2015-04-01,14121.546875,14320.442383,13325.966797,13524.862305,13524.862305,89
2015-04-08,13524.862305,14121.546875,13524.862305,13723.756836,13723.756836,53
2015-04-15,13922.652344,14519.336914,13524.862305,14320.442383,14320.442383,78
2015-04-22,14121.546875,15314.916992,13922.652344,14917.126953,14917.126953,77
2015-04-29,14917.126953,15314.916992,13723.756836,14121.546875,14121.546875,56
2015-05-06,14121.546875,14718.232422,13723.756836,14320.442383,14320.442383,39
2015-05-13,14320.442383,15513.812500,14121.546875,14718.232422,14718.232422,88
2015-05-20,15116.022461,16309.392578,14917.126953,15712.707031,15712.707031,117
2015-05-27,15712.707031,16707.181641,15314.916992,16707.181641,16707.181641,96
2015-06-03,16707.181641,19690.607422,15911.602539,17104.972656,17104.972656,349
2015-06-10,17104.972656,17303.867188,16110.497070,16906.078125,16906.078125,114
2015-06-17,16707.181641,17104.972656,16110.497070,16707.181641,16707.181641,64
2015-06-24,16707.181641,16906.078125,15712.707031,15911.602539,15911.602539,48
2015-07-01,15911.602539,16110.497070,13524.862305,14121.546875,14121.546875,71
2015-07-08,14121.546875,14519.336914,13524.862305,14320.442383,14320.442383,30
2015-07-15,14320.442383,16906.078125,14320.442383,15911.602539,15911.602539,45
2015-07-22,15911.602539,16707.181641,15314.916992,15513.812500,15513.812500,38
2015-07-29,15513.812500,15712.707031,14320.442383,14917.126953,14917.126953,23
2015-08-05,14519.336914,15116.022461,14121.546875,14320.442383,14320.442383,36
2015-08-12,14320.442383,15116.022461,13325.966797,14519.336914,14519.336914,47
2015-08-19,14320.442383,14917.126953,12928.176758,12928.176758,12928.176758,55
2015-08-26,12928.176758,14718.232422,12928.176758,13723.756836,13723.756836,36
